date,AMD,AZN,CNY,EUR,GBP,JPY,RUB,TRY,USD
2026-07-01,0.0071908,1.5558,0.38967,3.0141,3.4996,0.016288,0.033893,0.0567,2.6444
2026-07-02,0.0071871999999999,1.555,0.38902,3.0123,3.5029,0.016246,0.033898,0.0566,2.6431
2026-07-03,0.0071793,1.5546,0.3890699999999999,3.0144,3.5221,0.01637,0.034007,0.0566,2.6424
2026-07-04,0.0071733,1.5541,0.38934,3.0237,3.528,0.016395,0.034214,0.0564,2.6415
2026-07-07,0.0071894,1.5532,0.38858,3.0147,3.5222,0.016267,0.033999,0.0564,2.6403
2026-07-08,0.0071841,1.5528,0.38849,3.0167,3.5324,0.0163,0.034624,0.0563,2.6393
2026-07-09,0.0071866,1.5521,0.38805,3.0109,3.5238,0.016243,0.034459,0.0563,2.6384
2026-07-10,0.0071744,1.5518,0.38818,3.014,3.5354,0.0162369999999999,0.034632,0.0563,2.6376
2026-07-11,0.0071757999999999,1.5515,0.38919,3.0147,3.539,0.016301,0.034449,0.0561,2.6371
2026-07-14,0.0071774,1.5506,0.38883,3.0128,3.5292,0.01626,0.034331,0.0561,2.6359
2026-07-15,0.00718,1.55,0.38856,3.0026,3.5248,0.016241,0.034026,0.056,2.635
2026-07-16,0.0071830999999999,1.5497,0.38876,3.0072,3.5275,0.016222,0.033816,0.056,2.6344
2026-07-17,0.0071862,1.5493,0.38905,3.0191,3.5568,0.016238,0.033776,0.056,2.6333
2026-07-18,0.0071857,1.5489,0.38826,3.01,3.5362,0.016211,0.033603,0.0558,2.6327
2026-07-21,0.0071849999999999,1.548,0.38871,3.0089,3.5449,0.016204,0.033609,0.0558,2.6315
2026-07-22,0.0071835,1.5472,0.38864,3.0044,3.5293,0.016166,0.033461,0.0557,2.6301
2026-07-23,0.0071756,1.5467,0.3881,2.9984,3.5139,0.016125,0.0335219999999999,0.0557,2.629
2026-07-24,0.0071768,1.5464,0.38817,2.9975,3.5122,0.016088,0.033513,0.0556,2.6285
2026-07-25,0.0071768,1.5463,0.38807,2.9931,3.5025,0.016051,0.033635,0.0555,2.6285
2026-07-28,0.0071769,1.5459,0.38834,2.9955,3.5027,0.016067,0.033666,0.0555,2.6281
2026-07-29,0.00717,1.5459,0.38794,2.9849,3.4892,0.016028,0.0334589999999999,0.0555,2.6278
2026-07-30,0.0071781,1.5457,0.38819,2.9916,3.4923,0.016051,0.03312,0.0554,2.6272
2026-07-31,0.007174,1.5453,0.38876,3.0159,3.5202,0.016142,0.032807,0.0554,2.6266
2026-08-01,0.0071599,1.5447,0.38896,3.0206,3.5308,0.016413,0.03301,0.0553,2.6259
2026-08-04,0.0071719,1.5441,0.38866,3.0239,3.5323,0.016721,0.032852,0.0552,2.6249
2026-08-05,0.0071654,1.544,0.3884599999999999,3.0219,3.5284,0.016627,0.032557,0.0552,2.6239
2026-08-06,0.0071638,1.543,0.38854,3.026,3.5315,0.016626,0.03234,0.0551,2.6229
2026-08-07,0.007161,1.5426,0.38849,3.0264,3.5296,0.016612,0.032281,0.0551,2.6223
2026-08-08,0.0071612,1.542,0.38824,3.0212,3.5216,0.016558,0.032024,0.0549,2.621
2026-08-11,0.0071287,1.5411,0.38842,3.0274,3.5365,0.016499,0.031687,0.0549,2.6198
2026-08-12,0.0071317,1.5409,0.38826,3.0214,3.536,0.016446,0.031846,0.0549,2.6191
2026-08-13,0.0071533,1.5401,0.38819,3.0205,3.5397,0.016453,0.031583,0.0548,2.6181
2026-08-14,0.0071457,1.5396,0.38807,3.0191,3.5318,0.016426,0.031286,0.0548,2.6171
2026-08-15,0.0071432,1.5389,0.38803,3.0233,3.5395,0.016437,0.031105,0.0546,2.6162
2026-08-18,0.0071575,1.5384,0.3880599999999999,3.0315,3.5462,0.016431,0.030686,0.0546,2.6152
2026-08-19,0.0071288,1.5379,0.38764,3.0265,3.5374,0.016371,0.03075,0.0546,2.6145
2026-08-20,0.0071635,1.5375,0.3879,3.0349,3.5454,0.016433,0.030773,0.0545,2.6138
2026-08-21,0.007154,1.5371,0.38866,3.0575,3.566,0.0164969999999999,0.031383,0.0545,2.613
2026-08-22,0.0071587,1.5369,0.38864,3.0585,3.5684,0.016472,0.031509,0.0544,2.6125
2026-08-25,0.0071535,1.5366,0.38849,3.0465,3.5598,0.01641,0.03136,0.0543,2.6121
2026-08-26,0.0071456,1.5384,0.3891,3.05,3.5665,0.0164209999999999,0.030978,0.0544,2.6153
2026-08-27,0.007184,1.5409,0.38974,3.0551,3.568,0.016468,0.031118,0.0544,2.6195
2026-08-28,0.0071651999999999,1.537,0.38868,3.0412,3.547,0.016382,0.030496,0.0543,2.6125
2026-09-01,0.0071782,1.5389,0.3892,3.0333,3.5407,0.016374,0.030261,0.0542,2.6156
2026-09-02,0.0072066,1.5441,0.39047,3.0424,3.5527,0.016396,0.030264,0.0544,2.625
2026-09-03,0.0071905,1.5416,0.38978999999999997,3.0314,3.5322,0.016388,0.030184000000000002,0.0543,2.6205
2026-09-04,0.0071848,1.5403,0.38957,3.0366,3.5309,0.016735,0.030203999999999998,0.0542,2.618
2026-09-05,0.0071798,1.537,0.38931,3.0364,3.5359,0.016714,0.030189,0.0539,2.6126
2026-09-08,0.0071832,1.537,0.38931,3.0374,3.5377,0.016894,0.030271,0.0539,2.6128
2026-09-09,0.0071814999999999995,1.5362,0.38914,3.0318,3.5317,0.016937,0.030289,0.0539,2.6114
2026-09-10,0.0071783,1.5356,0.38935,3.0364,3.535,0.017004,0.030513,0.0538,2.6104
